path	filename	aocr:verbatimInstitution	aocr:verbatimScientificName	dwc:associatedTaxa	dwc:catalogNumber	dwc:country	dwc:county	dwc:datasetName	dwc:dateIdentified	dwc:decimalLatitude	dwc:decimalLongitude	dwc:eventDate	dwc:fieldNotes	dwc:habitat	dwc:identifiedBy	dwc:municipality	dwc:occurrenceRemarks	dwc:recordedBy	dwc:recordNumber	dwc:scientificName	dwc:sex	dwc:stateProvince	dwc:substrate	dwc:verbatimCoordinates	dwc:verbatimElevation	dwc:verbatimEventDate	dwc:verbatimLatitude	dwc:verbatimLocality	dwc:verbatimLongitude
ACIS/Data/parsed/lichens	TENN-L-0000018_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Scholander		TENN-L-0000018	USA	Sevier	FLORA OF TENNESSEE				1963-05-17		conglomerate	Barbara Moore			Barbara Moore	555	Actinogyra muhlenbergii (Ach.) Scholander		TENNESSEE	conglomerate			17 May 1963		GSMNP between Rainbow Falls & Mt. LeConte	
ACIS/Data/parsed/lichens	NY01075797_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075797	U.S.A.	Bladen	Cryptogams of North Carolina		34.688	-78.41	2002-06-15		on trunk of Itea mixed hardwoods on coastal plain.				William R. Buck	41895	Arthopyrenia cinchonae (Ach.) Müll. Arg.		North Carolina	on trunk of Itea	34°41'18"N, 78°24'36"W		15 June 2002	34°41'18"N	S of NC 41 along N shore of Bay Tree Lake, 34°41'18"N, 78°24'36"W	78°24'36"W
ACIS/Data/parsed/lichens	TENN-L-0000097_lg.csv	University of Tennessee (TENN)	Alectoria ochroleuca (Ehrh.) Nyl.		TENN-L-0000097	USA		HATTORI-TENNESSEE COOPERATIVE BRYOGEOGRAPHIC COLLECTIONS, 1964-68				1967-06-27		Moist soil, open.	ISAO YOSHIMURA			A. J. Sharp	3736	Alectoria ochroleuca (Ehrh.) Nyl.		Alaska				27 June 1967		Near Topside, Amchitka	
ACIS/Data/parsed/lichens	TENN-L-0000090_lg.csv	University of Tennessee (TENN)	Alectoria cf. nigricans		TENN-L-0000090	UNITED STATES		LICHENS OF NORTH AMERICA				1967-06-19/1967-06-23						E. Clebsch	16	Alectoria cf. nigricans		ALASKA				19-23 June 1967		Amchitha Island	
ACIS/Data/parsed/lichens	TENN-L-0000061_lg.csv	University of Tennessee (TENN)	Alectoria jubata (L.) Ach.		TENN-L-0000061	Canada		FLORA OF NORTHWEST TERRITORIES				1959			Howard Crum			W.W.Jeffrey	445A	Alectoria jubata (L.) Ach.		NORTHWEST TERRITORIES			3000 ft.	1959		S.W. Mackenzie Mts.:Liard Range, 10 mi. W. of Fort Liard, 3000 ft. alt.	
ACIS/Data/parsed/lichens	NY01075798_lg.csv	NEW YORK BOTANICAL GARDEN	Ciferriolichen cinchonae (Ach.)		01075798	USA	Dare	LICHENS OF NORTH CAROLINA		35.967	-75.1	1993-09-29		on Ilex maritime forest with pine and mixed hardwoods.				Richard C. Harris	31023	Ciferriolichen cinchonae (Ach.)		NORTH CAROLINA	on Ilex	35°58'N, 75°06'W	ca. 15 m	29 September 1993	35°58'N	Nags Head Woods Ecological Preserve, in Kill Devil Hills along Old Nags Head Woods Road, ca. 15 m, 35°58'N, 75°06'W	75°06'W
ACIS/Data/parsed/lichens	NY01075789_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075789	U.S.A.	Coffee	Cryptogams of Georgia		31.733	-82.833	1996-09-18		on Cyrilla extensive sandstone outcrops with mesic oak forest.				William R. Buck	30582	Arthopyrenia cinchonae (Ach.) Müll. Arg.		Georgia	on Cyrilla	31°44'N, 82°50'W	ca. 70 m	18 September 1996	31°44'N	Broxton Rocks Ecological Preserve, Ricketson Tract, ca. 10 mi NE of Broxton, 31°44'N, 82°50'W, ca. 70 m	82°50'W
ACIS/Data/parsed/lichens	TENN-L-0000013_lg.csv	University of Tennessee (TENN)	Acroscyphus sphaerophoroides Lév.		TENN-L-0000013	JAPAN	Ishikari (石狩国)	Syo Kurokawa: LICHENES RARIORES ET CRITICI EXSICCATI				1969-07-18		On exposed rocks	Y. Asahina		in Ann. Sci. Nat. Bot., ser. 3, 5 : 262. 1846	M. Togashi		Acroscyphus sphaerophoroides Lév.		Hokkaido	On exposed rocks		about 2000 m.	July 18, 1969		Mt. Tomuraushi (トムラ ウシ岳), Daisetsu Mts. (大雪山). On exposed rocks; elevation about 2000 m.	
ACIS/Data/parsed/lichens	WIS-L-0012064_lg.csv		Cetraria nigricans (Retz.) Nyl.			USA		FLORA of ALASKA	2003-11	66.901	-159.983	2003-07-29		On stones in Dryas octopetala-Lupinus arcticus alpine tundra	John W. Thomson			Stephen S. Talbot	466	Cetraria nigricans (Retz.) Nyl.		ALASKA	On stones	66°54'02.9" N 159° 59' 02.2" W	1252 ft	29 July 2003	66°54'02.9" N	Selawik NWR; Waring Mountains Quad. Map Selawik (D-2) Alaska	159° 59' 02.2" W
ACIS/Data/parsed/lichens	WIS-L-0012061_lg.csv		Coelocaulon muricatum (Ach.) Laundon	Pinus contorta, Vaccinium ssp., Empetrum nigrum, Fauria crista-galli, Juniperus communis, Rubus arcticus		USA		LICHENS OF SOUTHEAST ALASKA	1992			1991-08-07		Pinus contorta, Vaccinium ssp., Empetrum nigrum, Fauria crista-galli, Juniperus communis, Rubus arcticus on ground	L.Geisner			E. Wilder	L- 305	Coelocaulon muricatum (Ach.) Laundon		ALASKA	on ground		(m.) 61	7 Aug 1991		Tongass National Forest/Ketchikan Area Misty Fiords National Monument, Lake McDonald T 68S, R 88E, KTN D-6, Sec,33 SE1/4 of NW 1/4	
ACIS/Data/parsed/lichens	WIS-L-0012083_lg.csv		Cetraria fastigiata (Del ex Nyl) in Durl) Karnof.			USA		FLORA of ALASKA	1998	60.56	-172.941	1997-07-19		On peat mound in Carex aquatilis-Salix peatland	John W. Thomson			Stephen & Sandra Talbot	SM97-095	Cetraria fastigiata (Del ex Nyl) in Durl) Karnof.		Alaska	On peat mound in Carex aquatilis-Salix peatland	60° 33.582'N 172° 56.445'W	30 m	19 July 1997	60° 33.582'N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad.	172° 56.445'W
ACIS/Data/parsed/lichens	NY01075769_lg.csv	NEW YORK BOTANICAL GARDEN	Pyrenocollema halodytes (Nyl.) R. C. Harris		01075769	USA	San Diego	lichens of CALIFORNIA				1991-12-20		granitic boulders in middle intertidal (barnacle) zone				Wayne P. Armstrong		Pyrenocollema halodytes (Nyl.) R. C. Harris		CALIFORNIA				20 Dec 1991		Point Loma, tidepool area of Cabrillo Nat. Monument, on granitic boulders in middle intertidal (barnacle) zone.	
ACIS/Data/parsed/lichens	WIS-L-0011733_lg.csv		Cetraria kamczatica Savica			USA		PLANTS OF NORTHERN ALASKA		68.633	-149.567	1987-08		moist tussock tundra domin- ated by Ledum palustre ssp. decumbens, Eriophorum vaginatum, Betula nana, and Vaccinium vitis-idaea				N. Grulke	87-26	Cetraria kamczatica Savica		ALASKA		68°38'N, 149°34'W	635 m	August, 1987	68°38'N	North Slope Foothills of the Cen- tral Brooks Range (68°38'N,149°34'W), .5 km E of Toolik Lake at 635 m	149°34'W
ACIS/Data/parsed/lichens	WIS-L-0012063_lg.csv		Cetraria nigricans Nyl.	Cassiope stelleriana, C.mertensiana, Loiseleuria procumbens		USA		LICHENS OF SOUTHEAST ALASKA	1992			1992-07-04		Cassiope stelleriana, C.mertensiana, Loiseleuria procumbens on exposed rock	K.Dillman			K.Dillman	L- 526	Cetraria nigricans Nyl.		ALASKA	on exposed rock		(m.) 914	4 July 1992		Tongass National Forest/Stikine-Le Conte Wilderness Thunder Mountain, Petersburg Quad D-2, Sec 13 SW, T 58 S, R 81E	
ACIS/Data/parsed/lichens	NY01075764_lg.csv	NEW YORK BOTANICAL GARDEN	Pyrenidium aggregatum K. Knudsen & Kocourk.		01075764	U.S.A.	Essex	Lichens of Vermont		44.574	-71.849	2008-05-16		on Phaeophyscia rubropulchra (Degel.) Essl. northern hardwoods and forested cold air, granitic talus slope		Victory		Richard C. Harris	54358	Pyrenidium aggregatum K. Knudsen & Kocourk.		Vermont	on Phaeophyscia rubropulchra (Degel.) Essl.	44°34'27"N, 71°50'57"W	550 m	16 May 2008	44°34'27"N	Town of Victory, Victory State Forest, Umpire Mountain, 44°34'27"N, 71°50'57"W, 550 m	71°50'57"W
ACIS/Data/parsed/lichens	WIS-L-0012053_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.588	-158.994	2003-07-21		Eriophorum vaginatum-Ledum decumbens bog	John W. Thomson			Stephen S. Talbot	248	Cetraria laevigata Rass.		ALASKA		66°35'17.9" N 158°59'38.7" W	11 ft	21 July 2003	66°35'17.9" N	Selawik NWR Quad. Map Shungnak (C-1) Alaska	158°59'38.7" W
ACIS/Data/parsed/lichens	NY01075788_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075788	U.S.A.	Coffee	Cryptogams of Georgia		31.733	-82.833	1996-09-18		extensive sandstone outcrops with mesic oak forest.				William R. Buck	30565	Arthopyrenia cinchonae (Ach.) Müll. Arg.		Georgia		31°44'N, 82°50'W	ca. 70 m	18 September 1996	31°44'N	Broxton Rocks Ecological Preserve, Ricketson Tract, ca. 10 mi NE of Broxton, 31°44'N, 82°50'W, ca. 70 m	82°50'W
ACIS/Data/parsed/lichens	WIS-L-0012073_lg.csv		Cetrelia chicitae (W. Culb.) W. Culb. & C. Culb.			Canada	Thunder Bay Dist	PLANTS OF ONTARIO	1975-11	49.467	-88.867	1969-06-25	No. of Replicates 6	On sloping sides of large exposed basaltic talus boulder.	P.Y.Wong	Thunder Bay		C.E.Garton	11810	Cetrelia chicitae (W. Culb.) W. Culb. & C. Culb.		ONTARIO	On sloping sides of large exposed basaltic talus boulder.	N. 49° 28' W. 88° 52'		25 June 1969	N. 49° 28'	E. side of Black Sturgeon L., 1.6 km. N. of Long Point Bay.	W. 88° 52'
ACIS/Data/parsed/lichens	TENN-L-0000021_lg.csv	University of Tennessee (TENN)	Actinogyra mühlenbergii		TENN-L-0000021	CANADA		FLORA OF CANADA				1954-08-08						A.J. Sharp		Actinogyra mühlenbergii		Ontario				8 Aug 1954		Montreal River, 80 mi. nw. of Sault Saint Marie	
ACIS/Data/parsed/lichens	TENN-L-0000033_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Schol.		TENN-L-0000033	USA	Pendleton	LICHENES AMERICANI EXSICCATI				1956-08	Chemical contents: gyrophoric acid	On Medina sandstone in high mountains.			Cf. G. Llano, Monogr. Umbilicariaceae, p. 200. 1950.	M. E. Hale		Actinogyra muhlenbergii (Ach.) Schol.		West Virginia	On Medina sandstone		1236 m.	Aug. 1956		in high mountains top of Spruce Knob (1236 m.)	
ACIS/Data/parsed/lichens	NY01075775_lg.csv	NEW YORK BOTANICAL GARDEN	PYRENOCOLLEMA TICHOTHECIOIDES (Arn.) Harris		01075775	U.S.A.	BOULDER					1991-05-10		On low outcrops of fragmented shales of the Niobrara Formation				W. A. Weber		PYRENOCOLLEMA TICHOTHECIOIDES (Arn.) Harris		Colorado	On low outcrops of fragmented shales of the Niobrara Formation			10 May 1991		North edge of City of Boulder, on City Open Space land, Lee Hill Road just west of Foothills Highway	
ACIS/Data/parsed/lichens	TENN-L-0000014_lg.csv	University of Tennessee (TENN)	Acroscyphus sphaerophoroides Lév.		TENN-L-0000014	JAPAN	Ishikari (石狩国)	S. Kurokawa and H. Kashiwadani LICHENES RARIORES ET CRITICI EXSICCATI				1980-08-05		On rocks	H. Kashiwadani		in Ann. Sci. Nat. Bot. ser. 3. 5: 262. 1846	H. Kashiwadani (no. 16298) and Y. Endo	16298	Acroscyphus sphaerophoroides Lév.		Hokkaido	On rocks		about 1750 m.	August 5, 1980		Mt. Chubetsu (忠別岳),  Daisetsu Mts. (大雪山). elevation about 1750 m.	
ACIS/Data/parsed/lichens	WIS-L-0012072_lg.csv		Cetrelia chicitae (W. Culb.) W. Culb. & C. Culb.			Canada	Thunder Bay Dist.	PLANTS OF ONTARIO	1975-11	48.8	-88.667	1969-06-05		On basaltic rock face.	P.Y.Wong	Thunder Bay		C.E.Garton	11640	Cetrelia chicitae (W. Culb.) W. Culb. & C. Culb.		ONTARIO	On basaltic rock face.	N. 48° 48' W.88° 40'		5 June 1969	N. 48° 48'	Bottom of Ouimet Canyon .8 km. E. of parking lot, 10 km. W. of Dorion P.O., Dorion Twp.	W.88° 40'
ACIS/Data/parsed/lichens	WIS-L-0012054_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.562	-158.999	2003-07-19		On mosses and plant litter in Ledum decumbens-Andromeda polifolia-Rubus chamaemorus-Sphagnum girgensohnii bog	John W. Thomson			Stephen S. Talbot	221	Cetraria laevigata Rass.		ALASKA	On mosses and plant litter	66°33'41.6" N 158°59'56.6" W	11 ft	19 July 2003	66°33'41.6"N	Selawik NWR Quad. Map Shungnak (C-6) Alaska	158°59'56.6"W
ACIS/Data/parsed/lichens	TENN-L-0000045_lg.csv	University of Tennessee (TENN)	ALECTORIA		TENN-L-0000045	USA	Flathead	LICHENS OF GALCIER NATIONAL PARK				1939-07-03						H. & V. Bailey	84	ALECTORIA		Mont.			6000 ft.	July 3, 1939		Trail to Mount Brown Lookout	
ACIS/Data/parsed/lichens	NY01075821_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075821	U.S.A.	Gadsden	LICHENS OF FLORIDA		30.683	-84.867	1994-11-30		on Fraxinus small trees in calcareous glade in mesic forest.				Richard C. Harris	35643	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA	on Fraxinus	30°41'N, 84°52'W		30 November 1994	30°41'N	Chattahoochee, "Brickyard Glade", W of W end of River Road off Fla. Hwy. 269, 0.8 mi S of railroad at River Junction, 30°41'N, 84°52'W	84°52'W
ACIS/Data/parsed/lichens	TENN-L-0000032_lg.csv	University of Tennessee (TENN)	Actinogyra mühlenbergii (Ach.) Schol.		TENN-L-0000032	Canada		LICHENS OF ONTARIO				1957-08-01		On rock	H. A. Sierk			H. A. Sierk	595	Actinogyra mühlenbergii (Ach.) Schol.		ONTARIO	On rock			Aug. 1, 1957		Alona Bay on Hwy. 17	
ACIS/Data/parsed/lichens	TENN-L-0000072_lg.csv	University of Tennessee (TENN)	Alectoria jubata implexa (Hoffm.) Ach.		TENN-L-0000072	U.S.A.		FLORA LICHENES		40		1935-09-20		On bark of Pinus flexilis.				Walter Kiener	3414	Alectoria jubata implexa (Hoffm.) Ach.		COLORADO	On bark of Pinus flexilis.	Lat. 40° N	10,000 ft.	Sept.20,1935.	40° N	Rocky Mountain National Park Longs Peak	
ACIS/Data/parsed/lichens	TENN-L-0000098_lg.csv	University of Tennessee (TENN)	Alectoria ochroleuca (Ehrh.) Nyl		TENN-L-0000098	Canada	NOUVEAU-QUEBEC	LICHENS DU NOUVEAU-QUEBEC		59.283	-73.417	1965-08-12		Toundra.	Mason Hale			Albert Legault, Samuel Brisson	8017	Alectoria ochroleuca (Ehrh.) Nyl		QUEBEC		Circa 59° 17' N. 73° 25' W.		12 août 1965	59° 17' N.	LAC PAYNE, Circa 59° 17' N. 73° 25' W. Toundra.	73° 25' W.
ACIS/Data/parsed/lichens	TENN-L-0000035_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Schol.		TENN-L-0000035	U. S. A.	Macon	LICHENS OF NORTH AMERICA				1965-10-30		On upper surface of rock				Dr. & Mrs. A. J. Sharp, Z. Iwatsuki & I. Yoshimura	650161	Actinogyra muhlenbergii (Ach.) Schol.		NORTH CAROLINA	On upper surface of rock			Oct. 30, 1965		Highlands, National forest	
ACIS/Data/parsed/lichens	TENN-L-0000074_lg.csv	University of Tennessee (TENN)	Alectoria lanea (Ehrh.) Nyl.		TENN-L-0000074	USA		LICHENS OF ALASKA				1958-07-19						A.J. Sharp		Alectoria lanea (Ehrh.) Nyl.		ALASKA				19 July 1958		At the Point, Barrow	
ACIS/Data/parsed/lichens	TENN-L-0000093_lg.csv	University of Tennessee (TENN)	Alectoria nigricans (Ach.) Nyl.		TENN-L-0000093	USA		LICHENS OF ALASKA				1956-08-24			J. W. Thomson			John Koranda		Alectoria nigricans (Ach.) Nyl.		ALASKA				24 Aug 1956		from clip quadrat b 15+ (10), Barrow area	
ACIS/Data/parsed/lichens	TENN-L-0000005_lg.csv	University of Tennessee (TENN)	Acarospora flava (Bell.) Trev.		TENN-L-0000005	U.S.A.	BOULDER	LICHENES EXSICCATI				1961-02-01		on vertical faces of talus blocks			Rev. Period. Lav. I.R. Accad. Padova 262. 1851-52. — Lichen flavus Bell., Append. Fl. Pedemont. 55. 1792. — Acarospora chlorophana (Wg.) Mass., Ricerche 27. 1852. — A. oxylona (Ach.) Mass., ibid. p. 28. - A. sulphurata Arn., Lich. Ausfl. 22: 63. 1886.—A. hilaris (Duf.) Hue, Morph, et Anat. 113. 1909. — A. texana Magn. in Mycologia 21: 250. 1929. — A. gobiensis Magn., Monogr. Acar. 98. 1929. — A. novo- mexicana Magn. in Medd. Goteb. Tradg. 5: 58. 1930. — A. incertula Magn., l.c. p. 61. — A erythrophora Magn., l.c. p. 60. — A. weldensis Magn. in Goteb. Kgl. Vet. Handl. F. 6, ser. B, Bd. 6, No. 17: 15. 1956.	W. A. Weber, R. A. Anderson & D. D. Awasthi		Acarospora flava (Bell.) Trev.		COLORADO			1,900 m.	1 Feb. 1961		on vertical faces of talus blocks, west base of Steamboat Mountain, foothills of Front Range 2 miles N.W. of Lyons, alt. 1,900 m.	
ACIS/Data/parsed/lichens	TENN-L-0000002_lg.csv	University of Tennessee (TENN)	Acarospora cervina (Ach.) Mass.		TENN-L-0000002	USA	Lancaster	Nebraska Lichens				1936-07-01		Sandstone. Horizontal Surf.				WALTER KIENER	3631	Acarospora cervina (Ach.) Mass.		Nebraska				July 1, 1936		Near Lincoln	
ACIS/Data/parsed/lichens	NY01075763_lg.csv	NEW YORK BOTANICAL GARDEN	Pyrenidium actinellum Nyl.		01075763	USA	ST. FRANCOIS	LICHENS OF MISSOURI				1990-09-19		on Acarospora fuscata (Nyl.) Arnold				R. C. Harris	25487	Pyrenidium actinellum Nyl.		MISSOURI	on Acarospora fuscata (Nyl.) Arnold	sec. 8, T34N, R6E.		19 Sep 1990		Rhyolite glade just W of Knob Lick Fire Tower, sec. 8, T34N, R6E.	
ACIS/Data/parsed/lichens	TENN-L-0000073_lg.csv	University of Tennessee (TENN)	Alectoria lanea (Ehrh.)Vainio		TENN-L-0000073	Canada	District of Keewatin	LICHENES ARCTICI		66.167	-94.417	1959-07-20/1959-07-21		(Cornicularia divergens intermixed) On esker and nearby ridges				J.W.Thomson J.A. Larsen		Alectoria lanea (Ehrh.)Vainio		NORTHWEST TERRITORIES	On esker and nearby ridges	Lat. 66° 10' N., Long. 94° 25' W		July 20 & 21, 1959	66° 10' N.	ROSSBY LAKE, in central Keewatin Lat. 66° 10' N., Long. 94° 25' W.	94° 25' W.
ACIS/Data/parsed/lichens	WIS-L-0012034_lg.csv		Cetraria kamczatica Savicz			USA		FLORA OF ALASKA		52.923	172.467	1988-07-15		Rock cliff outcrop	John W. Thomson			Stephen & Sandra Talbot	434	Cetraria kamczatica Savicz		ALASKA		52°55.4'N, 172°28.0'E	1240-1600 ft	15 Jul 1988	52°55.4'N	Cape Wrangell, Attu Island, Aleutian Islands; 52°55.4'N, 172°28.0'E Map/Quad.: Attu C-6 NW	172°28.0'E
ACIS/Data/parsed/lichens	NY01075816_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075816	U.S.A.	Levy	CRYPTOGAMS OF FLORIDA		29.217	-83.033	1992-11-30		hardwood-Taxodium swamp forest.				William R. Buck	22504	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA		29°13'N, 83°02'W		30 November 1992	29°13'N	Black Point Swamp, along Co. Rd. 326 1.1 mi W of Co. Rd. 347, 29°13'N, 83°02'W	83°02'W
ACIS/Data/parsed/lichens	WIS-L-0011727_lg.csv	AKFWS HERBARIUM	Cetraria islandica (L) Ach			USA		FLORA of ALASKA	1997	54.935	-159.283	1995-07-15		Empetrum nigrum-Salix arctica heath of upper-mountain slope	John W. Thomson			Stephen S. Talbot	119	Cetraria islandica (L) Ach		ALASKA		54° 56.118' N 159° 16.987' W	250 m	15 July 1995	54°56.118'N	Simeonof Is.; Shumagin Islands, W slope of Hill 1021, Quad. Map Simeonof Island (D-1)	159°16.987'W
ACIS/Data/parsed/lichens	NY01075803_lg.csv	NEW YORK BOTANICAL GARDEN	Verrucaria lactea Garov. =Polyblastiopsis lactea(Mass.)A.Zahlbr. Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075803	USA		Lichens from the Tuckerman Herbarium	1986			1857			Richard C. Harris			H.W.Ravenel		Arthopyrenia cinchonae (Ach.) Müll. Arg.		South Carolina				1857		Santee Canal	
ACIS/Data/parsed/lichens	WIS-L-0011729_lg.csv		Cetraria islandica (L) Ach.			USA		FLORA OF ALASKA		60.15	-152.6	1987-09-03		Low herb snowbed				Stephen Talbot & Sandra Looman	850	Cetraria islandica (L) Ach.		ALASKA		60°09'N, 152°36'W	1800 feet	3 September 1987	60°09'N	Chisik Island, Cook Inlet Kenai (A7) Quadrangle	152°36'W
ACIS/Data/parsed/lichens	NY01075767_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia litoralis (Leight.) Arn.		01075767	USA						1979-07		On barnacles	M. Sherwood			M. Sherwood & E. Kneiper		Arthopyrenia litoralis (Leight.) Arn.		Massachusetts	On barnacles			July 1979		Danes Beach, Beverly	
ACIS/Data/parsed/lichens	WIS-L-0011731_lg.csv		Cetraria islandica (L.) Ach.	Tsuga mertensiana, Vaccinium ssp., Picea sitchensis, Phyllodoce galnduliflora, Empetrum nigrum,		USA		LICHENS OF SOUTHEAST ALASKA	1992			1991-08-01		ASSOC. PLANTS: Tsuga mertensiana, Vaccinium ssp., Picea sitchensis, Phyllodoce galnduliflora, Empetrum nigrum on ground	C. Derr Verified B. McCune		CHEMICAL TESTS: P-	C. Derr	L- 885	Cetraria islandica (L.) Ach.		ALASKA	on ground	Section 18NW, T61S, R81E	(m.) 805	1 Aug 1991		Tongass National Forest/ Stikine Area Mitkof Is. Crystal Mt. NE Ridge, Petersburg C-3, Section 18NW, T61S, R81E ALT. (m.) 805	
ACIS/Data/parsed/lichens	TENN-L-0000099_lg.csv	University of Tennessee (TENN)	Alectoria ochroleuca (Ehrh.)Nyl.		TENN-L-0000099	Canada		LICHENES ARCTICI		63.25	-106	1962-07-16/1962-07-21		In open tundra and on sand				J.W. Thomson & J.A. Larsen		Alectoria ochroleuca (Ehrh.)Nyl.		NORTHWEST TERRITORIES	on sand	63° 15' N, 106° W		July 16-21, 1962	63° 15' N	west side of Artillery Lake near Rat Lodge.	106° W
ACIS/Data/parsed/lichens	TENN-L-0000077_lg.csv	University of Tennessee (TENN)	Alectoria nidulifera		TENN-L-0000077	USA	Luce	FLORA OF Michigan Bryophytes				1956-07-20		On Jack pine				A.J. Sharp		Alectoria nidulifera		Michigan	On Jack pine			20 July l956		Pike Lake	
ACIS/Data/parsed/lichens	TENN-L-0000008_lg.csv	University of Tennessee (TENN)	Acarospora Schleicheri (Ach.) Mass.		TENN-L-0000008	U.S.A.		Lichens of COLORADO		40		1937-07-18		On ground in climax Elynetum.				Walter Kiener	6157	Acarospora Schleicheri (Ach.) Mass.		COLORADO	On ground	Lat.40° N	11,650 ft.	July 18,1937	Lat.40° N	Rocky Mountain National Park Longs Peak. 11,650 ft.	
ACIS/Data/parsed/lichens	TENN-L-0000003_lg.csv	University of Tennessee (TENN)	Acarospora flava (Bell.) Ach.		TENN-L-0000003	USA	Cochise	LICHENS OF ARIZONA				1964-07-02		rock	H. A. Sierk			H.A. Sierk	2369	Acarospora flava (Bell.) Ach.		ARIZONA	rock			July 2, 1964		Between Portal and Paradise	
ACIS/Data/parsed/lichens	TENN-L-0000020_lg.csv	University of Tennessee (TENN)	Actinogyra		TENN-L-0000020	CANADA		FLORA OF CANADA				1954-08-08						A.J. Sharp		Actinogyra		Ontario				8 Aug 1954		Montreal River, 80 mi. nw. of Sault Saint Marie	
ACIS/Data/parsed/lichens	NY01075837_lg.csv	NEW YORK BOTANICAL GARDEN	Ciferriolichen cinchonae (Ach.)		01075837	USA	Franklin	LICHENS OF FLORIDA				1988-12-01		on Fraxinus Taxodium-Fraxinus swamp.				Richard C. Harris	23220	Ciferriolichen cinchonae (Ach.)		FLORIDA	on Fraxinus			1 December 1988		Apalachicola National Forest, ca. 2 mi S of Sumatra, Black Creek at end of Forest Serv. Rd. 101A;	
ACIS/Data/parsed/lichens	WIS-L-0011736_lg.csv		Cetraria kamczatica Savicz			USA		FLORA OF ALASKA	1988	60.15	-152.6	1987-09-05		Cliff margin at summit	JWT			Stephen Talbot & Sandra Looman	1035	Cetraria kamczatica Savicz		ALASKA		60°09'N, 152°36'W	2500 - 2700 Feet	5 September 1987	60°09'N	Chisik Island, Cook Inlet Kenai (A7) Quadrangle	152°36'W
ACIS/Data/parsed/lichens	TENN-L-0000019_lg.csv	University of Tennessee (TENN)	Actinogyra		TENN-L-0000019	CANADA		FLORA OF CANADA				1954-08-08						A.J. Sharp		Actinogyra		Ontario				8 Aug 1954		Montreal River, 80 mi. nw. of Sault Saint Marie	
ACIS/Data/parsed/lichens	TENN-L-0000015_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Schol.		TENN-L-0000015	USA	Cocke	Flora of Tennessee Lichens				1939-11-12		rock	H. A. Sierk			A. J. Sharp		Actinogyra muhlenbergii (Ach.) Schol.		Tennessee	rock			Nov. 12, 1939		White Rocks	
ACIS/Data/parsed/lichens	NY01075766_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia halodytes (Nyl.) Arnold		01075766	USA		MYCOLOGICAL COLLECTIONS				1976-11-05		shell of Balanus balanoides	M.E.B.B.			R.T. Wilce		Arthopyrenia halodytes (Nyl.) Arnold		Massachusetts	shell of Balanus balanoides			5 November 1976		High littoral, White Horse Beach, between Manomet Pt. and Rocky Pt., Plymouth area	
ACIS/Data/parsed/lichens	WIS-L-0012026_lg.csv		Cetraria islandica (L) Ach.			USA		FLORA OF ALASKA		60.15	-152.6	1987-09-03		Low herb snowbed				Stephen Talbot & Sandra Looman	851	Cetraria islandica (L) Ach.		ALASKA		60°09'N, 152°36'W	1800 Feet	3 September 1987	60°09'N	Chisik Island, Cook Inlet Kenai (A7) Quadrangle	152°36'W
ACIS/Data/parsed/lichens	NY01075818_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075818	U.S.A	Bradford	CRYPTOGAMS OF FLORIDA		30.067	-82.15	1994-12-03		on Myrica cerifera pine scrub around Taxodium swamp.				William R. Buck	27352	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA	on Myrica cerifera	30°04'N, 82°09'W		3 December 1994	30°04'N	Lake Butler Wildlife Management Area, Raiford Tract, along Co. Rd. 125, 6.1 mi ENE of US 301 at Lawtey, 30°04'N, 82°09'W	82°09'W
